ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Manage stock?,Regular price,Sale price,Categories,Tags,Parent,Position,Meta: total_sales,Meta: annee_creation,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default
,variation,SNK-27-NOIR-F-37,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-38,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-39,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-40,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-41,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-42,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-43,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-44,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-45,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-46,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-47,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-49.31,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,49.31,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-70,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,70,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-32,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-33,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-34,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-35,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-F-66,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,66,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-NOIR-E-36,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-37,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-38,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-39,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-40,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-41,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-42,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-43,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-44,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-45,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-46,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-47,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-49.31,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,49.31,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-70,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,70,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-32,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-33,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-34,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-35,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-NOIR-E-66,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Noir,1,1,,Taille,66,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-MARR-H-36,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,36,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-37,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,37,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-38,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,38,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-39,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,39,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-40,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,40,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,40.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-41,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,41,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-42,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,42,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,42.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-43,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,43,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-44,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,44,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,44.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-45,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,45,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,45.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-46,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,46,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-47,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,47,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,47.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,48.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-49.31,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,49.31,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-70,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,70,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-32,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,32,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-33,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,33,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,33.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-34,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,34,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-35,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,35,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,35.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,36.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,37.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,38.5,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-H-66,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,66,1,1,,Genre,Homme,1,1,Homme
,variation,SNK-27-MARR-F-36,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-37,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-38,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-39,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-40,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-41,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-42,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-42.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-43,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-44,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-44.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-45,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-45.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-46,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-47,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-47.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-48.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-49.31,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,49.31,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-70,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,70,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-32,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-33,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-33.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-34,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-35,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-35.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-36.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-37.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-38.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-F-66,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,66,1,1,,Genre,Femme,1,1,Femme
,variation,SNK-27-MARR-E-36,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-MARR-E-37,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-MARR-E-38,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-MARR-E-39,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-MARR-E-40,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-MARR-E-40.5,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant
,variation,SNK-27-MARR-E-41,,1,0,hidden,,,taxable,,1,,0,0,0,95,,"Homme, Femme, Enfant",,,,,,Couleur,Marron,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant
